序号,次密接者ID,次密接日期,次密接场所ID,密接者ID
3583,92442,2022-11-20 18:25:42,2136,95757
3584,38948,2022-11-20 18:54:42,2136,9028
3585,33062,2022-11-20 17:51:42,2136,70816
3586,17466,2022-11-20 17:58:42,2136,70816
3587,67081,2022-11-20 17:37:42,2136,70816
3588,15408,2022-11-13 11:30:11,2101,55728
3589,63986,2022-11-13 11:34:11,2101,55728
3590,24096,2022-11-13 11:25:11,2101,55728
3591,87574,2022-11-13 11:50:11,2101,54976
3592,73460,2022-11-13 11:05:11,2101,54976
3593,5249,2022-11-13 11:05:11,2101,54976
3594,7731,2022-11-13 10:56:11,2101,28460
3595,52950,2022-11-13 11:29:11,2101,28460
3596,63200,2022-11-13 10:54:11,2101,28460
3597,24823,2022-11-12 17:35:26,2714,29134
3598,79689,2022-11-12 18:37:26,2714,39787
3599,83234,2022-11-12 18:39:26,2714,39787
3600,61957,2022-11-12 18:17:26,2714,39787
3601,97851,2022-11-12 17:41:26,2714,4716
3602,908,2022-11-12 17:55:26,2714,46178
3603,78540,2022-11-12 18:28:26,2714,46178
3604,49631,2022-10-31 11:20:16,1785,32622
3605,96011,2022-10-31 11:24:16,1785,40647
3606,94918,2022-10-31 11:47:16,1785,62685
3607,16364,2022-10-31 11:38:16,1785,62685
3608,73510,2022-11-03 23:00:41,2681,13910
3609,97049,2022-11-04 00:05:41,2681,22179
3610,11076,2022-11-03 23:37:41,2681,22179
3611,72196,2022-11-03 23:25:41,2681,22179
3612,51955,2022-11-03 23:18:41,2681,30765
3613,28703,2022-11-03 22:46:41,2681,82133
3614,23426,2022-10-15 08:21:03,1522,24400
3615,75758,2022-10-15 07:48:03,1522,52596
3616,79245,2022-10-15 08:08:03,1522,52596
3617,56261,2022-10-15 07:23:03,1522,52596
3618,8155,2022-10-15 08:18:03,1522,57622
3619,13841,2022-11-23 10:05:23,2776,78962
3620,21833,2022-11-23 09:56:23,2776,16257
3621,35059,2022-11-23 10:01:23,2776,16257
3622,50344,2022-11-23 10:04:23,2776,38846
3623,43955,2022-11-23 10:41:23,2776,8885
3624,63556,2022-11-23 10:33:23,2776,8885
3625,24550,2022-10-09 22:53:20,2906,34680
3626,18843,2022-10-09 22:57:20,2906,34680
3627,33051,2022-10-09 23:13:20,2906,34680
3628,79486,2022-10-09 23:08:20,2906,30161
3629,62616,2022-10-09 23:01:20,2906,30161
3630,78087,2022-10-09 22:43:20,2906,30161
3631,59315,2022-10-08 08:21:35,975,66281
3632,98497,2022-10-08 08:18:35,975,63426
3633,83214,2022-10-08 08:06:35,975,63426
3634,9873,2022-10-08 08:01:35,975,63426
3635,77799,2022-10-01 16:33:48,2104,83878
3636,81087,2022-10-01 15:54:48,2104,83878
3637,86862,2022-10-01 15:37:48,2104,83878
3638,15859,2022-10-01 16:19:48,2104,76480
3639,2462,2022-10-01 16:37:48,2104,76480
3640,3533,2022-10-01 16:45:48,2104,76480
3641,20183,2022-10-01 15:31:48,2104,79402
3642,67806,2022-10-01 15:38:48,2104,79402
3643,251,2022-10-01 15:47:48,2104,79402
3644,65961,2022-10-16 00:28:40,1322,3748
3645,28992,2022-10-15 23:57:40,1322,3748
3646,93269,2022-10-15 23:43:40,1322,89601
3647,69117,2022-10-15 23:46:40,1322,89601
3648,21601,2022-10-16 00:18:40,1322,87869
3649,35363,2022-10-15 23:33:40,1322,87869
3650,72994,2022-10-15 23:34:40,1322,87869
3651,17297,2022-10-15 23:19:40,1322,63782
3652,84019,2022-10-15 23:35:40,1322,63782
3653,79339,2022-10-15 23:20:40,1322,63782
3654,73973,2022-10-21 14:34:44,1631,17741
3655,15847,2022-10-21 14:05:44,1631,5408
3656,20881,2022-10-21 14:12:44,1631,5408
3657,157,2022-10-20 11:18:07,355,640
3658,16621,2022-10-20 11:34:07,355,640
3659,64462,2022-10-20 12:04:07,355,96049
3660,63917,2022-10-20 11:56:07,355,96049
3661,32748,2022-10-20 11:51:07,355,85663
3662,98014,2022-10-20 12:00:07,355,85663
3663,39954,2022-10-20 12:24:07,355,85663
3664,82279,2022-10-20 12:21:07,355,93630
3665,4787,2022-10-20 12:23:07,355,93630
3666,34671,2022-10-11 10:33:25,275,2577
3667,24419,2022-10-11 10:35:25,275,2577
3668,21788,2022-10-11 10:20:25,275,80092
3669,55517,2022-10-11 10:29:25,275,88312
3670,74297,2022-11-06 22:27:56,2144,80413
3671,43875,2022-11-06 22:20:56,2144,80413
3672,25586,2022-11-06 21:51:56,2144,22192
3673,42386,2022-11-06 22:08:56,2144,22192
3674,79103,2022-11-06 22:45:56,2144,97773
3675,80950,2022-11-06 22:37:56,2144,97773
3676,78263,2022-11-06 22:17:56,2144,97773
3677,45992,2022-11-06 21:54:56,2144,81514
3678,33347,2022-11-06 22:27:56,2144,81514
3679,45946,2022-10-20 18:32:02,2091,50620
3680,76206,2022-10-20 18:32:02,2091,50620
3681,63968,2022-10-20 18:24:02,2091,50620
3682,62579,2022-10-20 19:05:02,2091,32502
3683,28167,2022-10-20 18:44:02,2091,32502
3684,31132,2022-10-20 19:26:02,2091,32502
3685,47462,2022-10-20 19:01:02,2091,92203
3686,70056,2022-10-20 19:02:02,2091,44223
3687,22295,2022-10-20 19:06:02,2091,44223
3688,91727,2022-10-01 22:22:45,590,92464
3689,10873,2022-10-01 22:17:45,590,92464
3690,88603,2022-10-01 22:05:45,590,29357
3691,65083,2022-10-01 22:34:45,590,29357
3692,56815,2022-10-01 22:38:45,590,88601
3693,28722,2022-10-01 22:59:45,590,88601
3694,40563,2022-10-12 22:33:23,2363,72049
3695,34471,2022-10-12 23:25:23,2363,94050
3696,25980,2022-10-12 22:59:23,2363,71486
3697,22282,2022-10-12 22:49:23,2363,71486
3698,79844,2022-10-12 22:22:23,2363,71486
3699,47295,2022-10-12 23:07:23,2363,90477
3700,79791,2022-10-19 13:42:12,1978,77069
3701,46271,2022-10-19 13:22:12,1978,67901
3702,42332,2022-10-19 13:23:12,1978,75386
3703,58135,2022-10-19 13:40:12,1978,75386
3704,4067,2022-11-27 10:26:32,1315,37745
3705,49180,2022-11-27 09:45:32,1315,37745
3706,75996,2022-11-27 10:36:32,1315,37745
3707,36470,2022-11-27 09:30:32,1315,62749
3708,82242,2022-11-27 10:08:32,1315,62749
3709,36308,2022-10-06 13:30:49,151,75973
3710,66507,2022-10-06 13:51:49,151,75973
3711,40853,2022-10-06 13:54:49,151,78190
3712,13669,2022-10-06 13:25:49,151,78190
3713,65790,2022-10-06 13:10:49,151,78190
3714,32621,2022-10-06 13:47:49,151,16119
3715,56112,2022-10-06 13:41:49,151,67783
3716,96990,2022-11-22 06:48:15,1111,8395
3717,50515,2022-11-22 07:12:15,1111,8395
3718,29947,2022-11-22 07:41:15,1111,66629
3719,50096,2022-11-22 07:25:15,1111,66629
3720,83191,2022-11-08 15:56:41,1870,79916
3721,72128,2022-11-08 15:58:41,1870,79916
3722,46383,2022-11-08 16:43:41,1870,6832
3723,79315,2022-11-08 16:58:41,1870,6832
3724,38650,2022-11-08 16:23:41,1870,84550
3725,519,2022-11-08 15:46:41,1870,84550
3726,73315,2022-11-08 15:38:41,1870,84550
3727,6484,2022-10-19 18:30:29,1113,9102
3728,52254,2022-10-19 18:33:29,1113,58335
3729,62102,2022-10-19 18:42:29,1113,58335
3730,66059,2022-10-21 20:17:47,1385,38623
3731,41785,2022-10-21 20:12:47,1385,38623
3732,26211,2022-10-21 20:23:47,1385,26471
3733,36419,2022-10-21 20:14:47,1385,26471
3734,25127,2022-10-21 20:27:47,1385,95805
3735,39382,2022-10-21 21:02:47,1385,95805
3736,14707,2022-10-21 20:49:47,1385,95805
3737,66470,2022-11-09 13:37:59,2519,59656
3738,35690,2022-11-09 13:44:59,2519,59656
3739,24292,2022-11-09 13:12:59,2519,59656
3740,23214,2022-11-09 12:56:59,2519,37125
3741,91578,2022-11-09 13:34:59,2519,37125
3742,55472,2022-11-09 12:44:59,2519,37125
3743,96998,2022-11-09 12:56:59,2519,97245
3744,52073,2022-11-09 13:06:59,2519,97245
3745,60822,2022-11-06 21:51:08,2741,8660
3746,94781,2022-11-06 22:06:08,2741,81274
3747,30273,2022-11-06 22:16:08,2741,81274
3748,60542,2022-11-06 22:05:08,2741,51881
3749,23428,2022-11-06 22:01:08,2741,51881
3750,76946,2022-11-06 21:40:08,2741,55167
3751,99810,2022-11-06 22:12:08,2741,55167
3752,62078,2022-11-06 21:46:08,2741,55167
3753,30652,2022-11-09 23:01:44,1619,90479
3754,76721,2022-11-09 22:50:44,1619,90479
3755,78179,2022-11-09 22:23:44,1619,14153
3756,77678,2022-11-09 22:27:44,1619,14153
3757,49908,2022-11-16 17:14:06,2779,61540
3758,4280,2022-11-16 16:15:06,2779,37444
3759,62730,2022-11-16 17:03:06,2779,13828
3760,80834,2022-10-09 17:04:20,690,27437
3761,40972,2022-10-09 16:58:20,690,27437
3762,92177,2022-10-09 16:26:20,690,77453
3763,27765,2022-10-04 09:13:11,1784,55231
3764,84233,2022-10-04 09:04:11,1784,55231
3765,98213,2022-10-04 09:04:11,1784,55231
3766,10473,2022-10-04 09:14:11,1784,50885
3767,35658,2022-10-04 08:45:11,1784,67250
3768,84875,2022-10-04 08:28:11,1784,67250
3769,79889,2022-10-15 17:29:06,2820,70336
3770,60386,2022-10-15 17:13:06,2820,42991
3771,20877,2022-10-15 18:05:06,2820,15664
3772,93570,2022-10-15 18:18:06,2820,15664
3773,4613,2022-10-16 12:25:12,911,54719
3774,63528,2022-10-16 12:19:12,911,54719
3775,37221,2022-10-16 11:46:12,911,63300
3776,46592,2022-10-25 10:06:14,2609,917
3777,44135,2022-10-25 10:36:14,2609,84382
3778,40405,2022-10-25 10:52:14,2609,84382
3779,11255,2022-10-25 09:53:14,2609,20731
3780,47436,2022-10-25 10:33:14,2609,53065
3781,75884,2022-10-25 10:54:14,2609,53065
3782,59157,2022-11-25 22:10:19,992,61664
3783,98897,2022-11-25 20:42:19,992,75376
3784,28998,2022-11-25 21:34:19,992,75376
3785,37257,2022-11-25 21:14:19,992,75376
3786,25322,2022-11-08 18:06:48,2152,40163
3787,74799,2022-11-08 18:29:48,2152,33229
3788,69516,2022-11-08 18:52:48,2152,37040
3789,67838,2022-11-08 18:23:48,2152,37040
3790,70623,2022-10-08 22:02:44,380,94510
3791,49822,2022-10-08 22:10:44,380,94510
3792,24019,2022-10-08 21:48:44,380,94510
3793,27278,2022-10-08 22:36:44,380,11062
3794,39520,2022-10-08 21:37:44,380,56603
3795,11290,2022-10-08 21:49:44,380,23008
3796,64612,2022-10-08 22:15:44,380,23008
3797,4073,2022-10-08 22:20:44,380,23008
3798,59986,2022-10-23 20:08:59,49,45825
3799,61732,2022-10-23 20:10:59,49,45825
3800,36169,2022-10-23 19:50:59,49,98419
3801,78467,2022-10-06 19:30:11,2304,91253
3802,20218,2022-10-06 19:35:11,2304,91253
3803,46301,2022-10-06 18:08:11,2304,33327
3804,29562,2022-10-06 17:57:11,2304,33327
3805,1097,2022-10-06 18:27:11,2304,33327
3806,74478,2022-10-06 18:22:11,2304,78660
3807,19263,2022-10-06 18:41:11,2304,78660
3808,94434,2022-10-06 18:38:11,2304,78660
3809,76393,2022-10-06 22:00:02,147,24995
3810,6350,2022-10-06 22:13:02,147,18979
3811,13868,2022-10-06 22:46:02,147,29960
3812,96329,2022-10-06 22:39:02,147,29960
3813,88639,2022-10-06 22:41:02,147,29960
3814,12802,2022-10-06 22:06:02,147,58372
3815,95282,2022-10-06 22:22:02,147,58372
3816,85059,2022-11-05 20:08:48,559,90455
3817,45828,2022-11-05 20:30:48,559,99761
3818,34309,2022-11-05 19:37:48,559,99761
3819,75075,2022-11-05 19:50:48,559,99761
3820,30967,2022-11-05 19:07:48,559,38215
3821,50471,2022-11-05 19:19:48,559,38215
3822,20222,2022-11-21 12:20:58,1883,38980
3823,40674,2022-11-21 11:43:58,1883,1267
3824,11454,2022-11-21 12:02:58,1883,1267
3825,37731,2022-11-21 11:33:58,1883,1267
3826,42147,2022-11-21 11:45:58,1883,65027
3827,86908,2022-11-21 11:04:58,1883,68703
3828,50166,2022-11-21 11:37:58,1883,68703
3829,9417,2022-10-25 20:29:46,501,21092
3830,46265,2022-10-25 20:43:46,501,65716
3831,47835,2022-10-25 20:51:46,501,12432
3832,56947,2022-10-25 20:06:46,501,12432
3833,85119,2022-11-24 08:18:24,1310,38059
3834,84703,2022-11-24 08:18:24,1310,98532
3835,24252,2022-11-24 07:32:24,1310,98532
3836,66610,2022-11-24 07:46:24,1310,98532
3837,19083,2022-11-24 07:47:24,1310,33147
3838,12762,2022-11-27 17:19:10,2210,81759
3839,91964,2022-11-27 18:04:10,2210,38224
3840,45818,2022-11-27 16:40:10,2210,91840
3841,24109,2022-10-05 20:11:14,632,29384
3842,41036,2022-10-05 19:31:14,632,29384
3843,11200,2022-10-05 19:56:14,632,802
3844,57837,2022-10-05 20:01:14,632,802
3845,85568,2022-10-05 19:39:14,632,802
3846,71347,2022-10-09 15:57:19,1073,57910
3847,30644,2022-10-09 15:28:19,1073,39054
3848,5171,2022-10-09 15:50:19,1073,39054
3849,16134,2022-10-09 15:57:19,1073,39054
3850,35666,2022-10-22 23:24:38,1551,78912
3851,93293,2022-10-22 23:05:38,1551,78912
3852,96928,2022-10-22 23:31:38,1551,78912
3853,5346,2022-10-22 22:35:38,1551,17074
3854,44521,2022-10-22 22:20:38,1551,17074
3855,74328,2022-10-22 22:31:38,1551,27879
3856,77541,2022-10-22 23:06:38,1551,69101
3857,72497,2022-10-22 22:41:38,1551,69101
3858,91495,2022-11-16 18:24:00,2373,39269
3859,63027,2022-11-16 17:52:00,2373,92887
3860,66999,2022-11-16 17:57:00,2373,92887
3861,89141,2022-11-16 17:47:00,2373,30533
3862,14828,2022-11-16 17:36:00,2373,30533
3863,42997,2022-11-16 17:01:00,2373,30533
3864,27358,2022-11-16 16:49:00,2373,544
3865,66590,2022-11-06 12:40:58,1254,85632
3866,92271,2022-11-06 12:07:58,1254,85632
3867,24854,2022-11-06 12:34:58,1254,85632
3868,39844,2022-11-06 12:35:58,1254,21691
3869,19501,2022-11-06 12:36:58,1254,21691
3870,40100,2022-11-06 18:58:25,2159,63598
3871,2173,2022-11-06 18:52:25,2159,63598
3872,41112,2022-11-06 18:49:25,2159,63598
3873,21812,2022-11-06 18:16:25,2159,89194
3874,29499,2022-11-06 18:27:25,2159,89194
3875,4685,2022-11-19 07:24:16,2052,93070
3876,41271,2022-11-19 07:46:16,2052,93070
3877,56772,2022-11-19 07:06:16,2052,93070
3878,6202,2022-11-19 07:30:16,2052,58571
3879,31702,2022-11-19 07:17:16,2052,58571
3880,9149,2022-11-17 14:32:21,127,19749
3881,30535,2022-11-17 15:10:21,127,19749
3882,27637,2022-11-17 15:22:21,127,1126
3883,30127,2022-11-17 14:40:21,127,1126
3884,31653,2022-11-17 14:46:21,127,4001
3885,83867,2022-10-11 15:44:22,36,38006
3886,8829,2022-10-11 16:05:22,36,27540
3887,30096,2022-10-11 15:35:22,36,27540
3888,35966,2022-10-11 16:10:22,36,13968
3889,1915,2022-10-11 15:57:22,36,13968
3890,54899,2022-10-11 16:23:22,36,13968
3891,76865,2022-10-07 08:31:19,2819,23805
3892,69830,2022-10-07 08:42:19,2819,48106
3893,68914,2022-10-07 08:20:19,2819,48106
3894,47322,2022-10-17 20:15:17,1842,99920
3895,41984,2022-10-17 19:13:17,1842,82136
3896,53456,2022-10-17 19:39:17,1842,82136
3897,94406,2022-10-17 19:43:17,1842,88595
3898,58207,2022-10-17 19:21:17,1842,20251
3899,59684,2022-10-17 19:25:17,1842,20251
3900,43218,2022-11-26 09:35:26,1678,29567
3901,93578,2022-11-26 09:34:26,1678,29567
3902,42287,2022-11-26 10:49:26,1678,64873
3903,87111,2022-11-26 10:28:26,1678,64873
3904,75794,2022-11-26 09:14:26,1678,47358
3905,93419,2022-11-26 09:11:26,1678,47358
3906,77639,2022-11-26 09:19:26,1678,47358
3907,66063,2022-11-04 12:20:59,1318,10638
3908,49906,2022-11-04 12:15:59,1318,10638
3909,64962,2022-11-04 12:12:59,1318,95131
3910,32732,2022-11-04 12:02:59,1318,90798
3911,65544,2022-11-04 11:42:59,1318,90798
3912,94141,2022-11-04 11:54:59,1318,90798
3913,96223,2022-10-27 13:36:13,673,74911
3914,37214,2022-10-27 13:58:13,673,74911
3915,81407,2022-10-27 13:41:13,673,1325
3916,48115,2022-10-27 13:34:13,673,12847
3917,63335,2022-10-27 13:33:13,673,67797
3918,29508,2022-10-27 13:12:13,673,67797
3919,4485,2022-10-27 13:54:13,673,67797
3920,53917,2022-11-26 13:47:54,1181,50777
3921,14790,2022-11-26 12:51:54,1181,50777
3922,82421,2022-11-26 13:24:54,1181,50777
3923,30910,2022-11-26 14:41:54,1181,55394
3924,51755,2022-11-26 13:54:54,1181,55394
3925,22787,2022-11-26 14:23:54,1181,55394
3926,37146,2022-11-26 13:59:54,1181,3341
3927,62412,2022-11-26 13:14:54,1181,3341
3928,99635,2022-11-26 13:01:54,1181,3341
3929,1622,2022-11-26 14:00:54,1181,7602
3930,32599,2022-10-26 11:53:54,782,22630
3931,82713,2022-10-26 11:52:54,782,22630
3932,93574,2022-10-26 12:03:54,782,51542
3933,23128,2022-10-26 11:17:54,782,51542
3934,63498,2022-10-26 11:41:54,782,96175
3935,38832,2022-10-26 11:44:54,782,96175
3936,3848,2022-10-26 11:46:54,782,96175
3937,5530,2022-10-26 12:25:54,782,69633
3938,36306,2022-11-28 07:46:12,1290,42605
3939,87892,2022-11-28 06:56:12,1290,42605
3940,68198,2022-11-28 07:33:12,1290,42605
3941,586,2022-11-28 07:19:12,1290,83632
3942,90975,2022-11-28 07:17:12,1290,83632
3943,47240,2022-11-28 07:25:12,1290,83632
3944,18614,2022-10-25 21:33:43,2130,11566
3945,21511,2022-10-25 20:47:43,2130,11566
3946,51684,2022-10-25 20:57:43,2130,83303
3947,44026,2022-10-25 21:46:43,2130,35165
3948,71238,2022-10-25 21:35:43,2130,35165
3949,2206,2022-10-26 11:28:55,2838,56047
3950,54847,2022-10-26 11:09:55,2838,52001
3951,90918,2022-10-26 12:00:55,2838,52001
3952,44198,2022-10-26 12:00:55,2838,52001
3953,7034,2022-10-26 10:56:55,2838,94052
3954,35936,2022-10-26 10:44:55,2838,55190
3955,21681,2022-10-26 11:25:55,2838,55190
3956,91662,2022-10-21 19:54:25,2300,33693
3957,17309,2022-10-21 20:06:25,2300,33693
3958,88368,2022-10-21 20:47:25,2300,44928
3959,37277,2022-10-21 21:12:25,2300,44928
3960,2516,2022-10-21 20:39:25,2300,44928
3961,28629,2022-10-21 20:27:25,2300,12686
3962,78572,2022-10-21 20:57:25,2300,71018
3963,76117,2022-10-03 18:58:45,2293,72798
3964,66163,2022-10-03 18:31:45,2293,72798
3965,18959,2022-10-03 18:58:45,2293,72798
3966,40321,2022-10-03 18:52:45,2293,78247
3967,63563,2022-10-03 18:05:45,2293,78247
3968,50239,2022-10-03 18:37:45,2293,78247
3969,89084,2022-10-03 18:19:45,2293,72035
3970,87203,2022-10-19 22:33:33,2357,26187
3971,41347,2022-10-19 22:31:33,2357,26187
3972,88297,2022-10-19 23:22:33,2357,93909
3973,87463,2022-10-19 22:45:33,2357,93909
3974,42095,2022-10-19 22:31:33,2357,93909
3975,88833,2022-10-19 22:47:33,2357,60314
3976,20114,2022-10-19 22:32:33,2357,60314
3977,63744,2022-10-19 22:04:33,2357,60314
3978,3961,2022-10-27 09:36:56,1133,40556
3979,84385,2022-10-27 09:36:56,1133,40556
3980,64331,2022-10-27 09:55:56,1133,40556
3981,50427,2022-10-27 09:40:56,1133,6078
3982,74473,2022-10-27 10:34:56,1133,6078
3983,44900,2022-10-27 10:35:56,1133,6078
3984,83679,2022-10-27 09:47:56,1133,6726
3985,49542,2022-10-27 10:24:56,1133,6726
3986,80938,2022-10-17 14:14:35,634,1664
3987,49821,2022-10-17 14:28:35,634,82165
3988,86705,2022-10-17 14:30:35,634,50993
3989,61219,2022-10-17 13:49:35,634,50993
3990,64890,2022-10-17 13:49:35,634,8959
3991,17024,2022-11-13 16:25:26,1742,28683
3992,20640,2022-11-13 16:59:26,1742,28683
3993,99023,2022-11-13 16:27:26,1742,28683
3994,2810,2022-11-13 16:04:26,1742,71159
3995,4966,2022-11-13 16:34:26,1742,39918
3996,54208,2022-11-13 16:08:26,1742,39918
3997,80033,2022-11-13 16:14:26,1742,39918
3998,58243,2022-11-03 23:29:36,617,21026
3999,47105,2022-11-03 23:23:36,617,21026
4000,13750,2022-11-03 22:20:36,617,52838
4001,62404,2022-11-12 13:57:14,2480,62036
4002,35703,2022-11-12 13:45:14,2480,62036
4003,4398,2022-11-12 13:43:14,2480,51123
4004,94910,2022-11-12 13:48:14,2480,51123
4005,55584,2022-11-12 13:47:14,2480,53597
4006,84540,2022-11-12 14:10:14,2480,53597
4007,71302,2022-11-12 13:54:14,2480,53597
4008,87218,2022-11-13 20:39:34,2065,29211
4009,76555,2022-11-13 21:09:34,2065,29211
4010,37538,2022-11-13 22:09:34,2065,165
4011,65765,2022-11-13 20:45:34,2065,21910
4012,22982,2022-11-13 21:19:34,2065,21910
4013,45223,2022-11-13 21:46:34,2065,51342
4014,21863,2022-11-13 21:27:34,2065,51342
4015,82559,2022-10-18 18:08:43,1261,80965
4016,50948,2022-10-18 17:39:43,1261,70135
4017,50525,2022-10-18 17:00:43,1261,70135
4018,21376,2022-10-18 17:30:43,1261,70135
4019,90900,2022-10-18 17:02:43,1261,40702
4020,89537,2022-10-18 17:50:43,1261,40702
4021,31221,2022-11-02 16:49:40,948,59368
4022,83966,2022-11-02 16:07:40,948,59368
4023,19859,2022-11-02 15:48:40,948,973
4024,71955,2022-11-02 16:26:40,948,973
4025,60043,2022-11-02 16:32:40,948,84358
4026,46857,2022-11-02 16:20:40,948,84358
4027,92440,2022-11-02 15:59:40,948,31862
4028,91450,2022-11-02 16:12:40,948,31862
4029,35396,2022-11-02 16:17:40,948,31862
4030,24907,2022-10-14 22:11:09,1051,87130
4031,121,2022-10-14 21:56:09,1051,87130
4032,54990,2022-10-14 21:37:09,1051,51764
4033,66167,2022-10-20 22:34:53,2746,52383
4034,72927,2022-10-20 22:49:53,2746,52383
4035,85383,2022-10-20 22:42:53,2746,52383
4036,33544,2022-10-20 22:51:53,2746,32049
4037,93380,2022-10-20 23:29:53,2746,57785
4038,32056,2022-10-14 13:11:21,2034,77692
4039,72565,2022-10-14 12:25:21,2034,77692
4040,16074,2022-10-14 12:53:21,2034,77692
4041,3308,2022-10-14 12:43:21,2034,10042
4042,75511,2022-10-14 13:16:21,2034,10042
4043,39691,2022-10-14 12:37:21,2034,72132
4044,40272,2022-10-14 12:43:21,2034,72132
4045,93202,2022-10-14 12:55:21,2034,72132
4046,9588,2022-11-14 23:10:57,750,6614
4047,70425,2022-11-14 23:49:57,750,6614
4048,19589,2022-11-14 22:47:57,750,72328
4049,90090,2022-11-27 12:28:48,2807,84990
4050,40970,2022-11-27 13:06:48,2807,84990
4051,97455,2022-11-27 12:55:48,2807,84990
4052,68084,2022-11-27 13:15:48,2807,79691
4053,20758,2022-10-29 19:44:04,1324,34799
4054,54939,2022-10-29 19:47:04,1324,83343
4055,95300,2022-10-29 19:30:04,1324,83343
4056,19397,2022-10-29 19:15:04,1324,83343
4057,53210,2022-10-29 19:24:04,1324,82849
4058,89317,2022-10-29 20:34:44,1649,48913
4059,9405,2022-10-29 20:44:44,1649,48913
4060,518,2022-10-29 20:44:44,1649,49614
4061,55705,2022-10-29 20:45:44,1649,49614
4062,6786,2022-10-29 20:41:44,1649,49614
4063,31065,2022-10-29 20:33:44,1649,69464
4064,65527,2022-10-29 19:59:44,1649,1670
4065,55159,2022-10-29 20:18:44,1649,1670
4066,52411,2022-10-29 19:51:44,1649,1670
4067,62944,2022-10-10 09:25:05,1927,14687
4068,52497,2022-10-10 10:47:05,1927,50336
4069,6922,2022-10-10 10:57:05,1927,50336
4070,42213,2022-10-10 09:37:05,1927,98865
4071,39071,2022-10-10 10:24:05,1927,98865
4072,19240,2022-10-10 09:50:05,1927,98865
4073,94517,2022-10-10 09:49:05,1927,26571
4074,96677,2022-10-10 10:21:05,1927,26571
4075,96311,2022-10-06 10:39:28,1411,75432
